Date,City,PM2.5,PM10,NO2,SO2,O3,CO,Temperature_Mean,Relative_Humidity_Mean,Precipitation,Wind_Speed_Max,Surface_Pressure_Mean
2021-01-05,Bengaluru,25.363095238095237,66.34782608695652,25.5,5.487807017543859,30.945559440559443,228.2453416149068,20.9,82,0.5,18.9,912.9
2021-01-06,Bengaluru,15.5974025974026,28.15,23.43625,4.789285714285715,21.635738636363634,241.1904761904762,21.0,88,12.1,16.0,912.2
2021-01-07,Bengaluru,17.305656108597287,43.35,22.694499999999998,6.216218487394958,20.89928571428571,300.3809523809524,21.3,86,3.2,19.2,911.1
2021-01-08,Bengaluru,19.382291666666667,57.8421052631579,23.505344827586207,4.0041935483870965,25.07766129032258,294.38709677419354,21.6,85,8.3,15.2,910.7
2021-01-09,Bengaluru,21.705294117647057,65.86486486486487,25.718710801393726,5.546753246753247,18.216418750000003,318.16666666666663,21.2,84,0.8,15.8,911.3
2021-01-10,Bengaluru,27.222110389610393,54.92307692307692,22.945625,5.55409090909091,21.503124999999997,203.95604395604397,21.4,78,0.0,17.5,912.1
2021-01-11,Bengaluru,30.9297947454844,78.16216216216216,25.9121568627451,5.357142857142858,24.181714285714285,218.39285714285717,21.3,80,0.0,14.1,912.9
2021-01-12,Bengaluru,33.31935483870968,81.63333333333334,28.874940476190474,5.490761217948718,23.49965053763441,258.2772435897436,21.0,70,0.1,22.2,912.7
2021-01-13,Bengaluru,41.61503411306043,79.96666666666667,27.68919230769231,6.583157894736843,24.000089399744574,202.98684210526318,20.8,70,0.0,21.6,912.5
2021-01-14,Bengaluru,41.25639784946237,78.64285714285714,21.691155462184874,5.913961397058824,25.011714285714284,211.82258064516128,20.4,78,0.6,19.6,912.2
2021-01-15,Bengaluru,42.65217391304348,83.669375,18.793928571428573,3.9121428571428574,23.81,135.66666666666666,21.3,74,0.0,17.9,912.1
2021-01-16,Bengaluru,47.75925925925926,84.75,19.134729344729344,4.446441798941799,31.973399999999998,162.69179894179894,21.3,75,0.0,15.5,911.4
2021-01-17,Bengaluru,43.460602006688966,78.0,25.22291666666667,4.79147342995169,23.76628959276018,271.9230769230769,20.9,71,0.0,16.0,912.2
2021-01-18,Bengaluru,40.0716,63.2375,21.043095238095237,3.5785714285714287,29.56714285714286,307.5,19.6,68,0.0,20.3,912.9
2021-01-19,Bengaluru,43.4928947368421,88.96889952153111,29.62833333333333,3.478765182186235,29.459533492822963,457.2469635627531,19.8,73,0.0,11.2,912.8
2021-01-20,Bengaluru,16.876666666666665,84.91259968102074,17.166666666666668,7.093333333333334,99.17,743.3333333333334,21.1,69,0.0,12.9,913.3
2021-01-21,Bengaluru,26.5025,80.85629984051037,32.36125,6.984285714285714,51.48125,948.75,22.2,71,0.0,11.5,913.3
2021-01-22,Bengaluru,38.98723076923076,76.8,25.308333333333337,6.662,23.992857142857144,367.56410256410254,23.0,67,0.0,14.9,913.3
2021-01-23,Bengaluru,54.333333333333336,103.93589743589743,29.2,5.683333333333334,32.535000000000004,507.3333333333333,22.0,65,0.0,16.7,913.3
2021-01-24,Bengaluru,46.875,90.94886363636363,33.30848484848485,3.8851515151515152,44.69,681.25,21.1,62,0.0,15.6,913.6
2021-01-25,Bengaluru,46.0,82.35,28.190196078431374,9.511333333333333,43.625,460.0,20.4,69,0.0,13.8,913.9
2021-01-26,Bengaluru,25.184047619047618,82.36969696969696,38.54309523809523,3.021785714285714,32.18666666666667,895.4761904761905,20.5,61,0.0,15.1,913.2
2021-01-27,Bengaluru,24.695,82.38939393939394,21.08,2.997207792207792,41.445,495.0,20.4,62,0.0,14.3,913.5
2021-01-28,Bengaluru,26.472214285714287,82.4090909090909,22.198571428571427,2.97262987012987,42.5275,531.3571428571429,20.2,65,0.0,16.2,913.8
2021-01-29,Bengaluru,28.24942857142857,,23.317142857142855,2.948051948051948,43.61,567.7142857142857,21.1,69,0.0,16.5,914.4
2021-01-30,Bengaluru,30.026642857142857,,24.435714285714283,,44.692499999999995,604.0714285714286,22.1,68,0.0,14.9,913.8
2021-01-31,Bengaluru,,,,,,,22.1,63,0.0,18.7,914.1
2021-02-01,Bengaluru,,,,,,,21.5,56,0.0,17.3,915.6
2021-02-02,Bengaluru,,,,,,,21.2,64,0.0,18.2,915.8
2021-02-03,Bengaluru,,,,,,,21.2,68,0.0,16.9,915.2
2021-02-04,Bengaluru,,,,,,,20.7,60,0.0,16.2,914.8
2021-02-05,Bengaluru,,,,,,,20.7,59,0.0,20.0,914.1
2021-02-06,Bengaluru,42.46714285714285,,32.26571428571429,2.7514285714285713,52.269999999999996,858.5714285714286,20.8,57,0.0,20.0,913.2
2021-02-07,Bengaluru,36.20857142857143,,48.85142857142858,3.0385714285714287,50.24285714285714,1067.142857142857,20.6,48,0.0,20.6,913.7
2021-02-08,Bengaluru,37.08777777777778,,55.812,3.8044444444444445,54.70333333333334,1560.0,20.7,50,0.0,21.1,914.4
2021-02-09,Bengaluru,38.10285714285715,,33.815,3.525714285714286,47.65857142857143,1431.4285714285713,20.1,64,0.0,16.2,913.9
2021-02-10,Bengaluru,34.33190476190477,,42.910833333333336,3.4654761904761906,48.013214285714284,1139.2857142857142,20.1,55,0.0,13.1,912.7
2021-02-11,Bengaluru,30.560952380952383,,52.006666666666675,3.405238095238095,48.36785714285715,847.1428571428571,20.5,59,0.0,15.6,912.3
2021-02-12,Bengaluru,26.790000000000003,,61.102500000000006,3.3449999999999998,48.722500000000004,555.0,20.7,48,0.0,16.2,912.7
2021-02-13,Bengaluru,71.94,,42.30125,4.307499999999999,36.67875,432.5,20.7,53,0.0,15.5,913.8
2021-02-14,Bengaluru,117.09,,23.5,5.27,24.635,310.0,21.3,56,0.0,14.8,913.8
2021-02-15,Bengaluru,32.88,,22.41,4.300000000000001,45.707499999999996,3585.0,22.7,53,0.0,16.2,913.1
2021-02-16,Bengaluru,32.343333333333334,,22.77,4.470416666666667,52.86333333333333,2722.5,22.6,54,0.0,19.1,912.8
2021-02-17,Bengaluru,31.80666666666667,,23.130000000000003,4.640833333333334,60.01916666666666,1860.0,22.9,53,0.0,19.4,912.4
2021-02-18,Bengaluru,31.27,,23.490000000000002,4.81125,67.175,997.5,22.0,63,0.3,20.3,913.3
2021-02-19,Bengaluru,36.462500000000006,,20.7575,3.9325,45.8825,1247.5,21.5,64,2.2,15.5,914.0
2021-02-20,Bengaluru,29.281250000000004,,22.059519230769233,2.900096153846154,39.738557692307694,1227.9807692307693,20.0,81,10.3,18.3,913.4
2021-02-21,Bengaluru,22.1,,23.361538461538462,1.8676923076923078,33.59461538461539,1208.4615384615386,19.6,86,3.9,19.8,914.0
2021-02-22,Bengaluru,16.76,,23.45128205128205,9.26,28.77,1660.0,21.2,75,0.5,16.2,914.9
2021-02-23,Bengaluru,23.008000000000003,,23.54102564102564,8.728,30.816,1328.0439999999999,22.5,62,0.0,14.8,913.8
2021-02-24,Bengaluru,29.256,,23.630769230769232,8.196,32.862,996.088,22.8,58,0.0,16.6,913.2
2021-02-25,Bengaluru,35.504000000000005,,,7.664,34.908,664.132,23.6,51,0.0,13.0,913.0
2021-02-26,Bengaluru,,,,,,,24.0,46,0.0,13.8,912.1
2021-02-27,Bengaluru,48.0,83.0,23.9,6.6,39.0,0.22,24.6,45,0.0,13.7,911.4
2021-02-28,Bengaluru,49.0,94.0,61.9,4.6,26.26,100.0,24.8,40,0.0,17.7,911.9
2021-03-01,Bengaluru,40.7,94.0,34.101,7.807222222222222,44.316,449.02777777777777,24.0,41,0.0,16.3,914.3
2021-03-02,Bengaluru,34.706,94.37179487179488,39.72263157894737,4.175,52.6715,626.5,24.4,41,0.0,23.9,914.6
2021-03-03,Bengaluru,32.29866666666667,94.74358974358974,51.938815789473686,4.1432142857142855,44.54975,824.9166666666667,24.3,39,0.0,22.0,913.5
2021-03-04,Bengaluru,29.891333333333332,95.11538461538461,64.155,4.111428571428571,36.428,1023.3333333333334,23.1,39,0.0,21.3,913.4
2021-03-05,Bengaluru,31.76088888888889,,57.376666666666665,4.2526190476190475,41.16533333333333,1365.5555555555557,23.3,48,0.0,15.3,914.2
2021-03-06,Bengaluru,33.63044444444444,,50.598333333333336,4.393809523809524,45.90266666666667,1707.7777777777778,24.5,46,0.0,13.0,914.5
2021-03-07,Bengaluru,35.5,,43.82,4.535,50.64,2050.0,24.9,44,0.0,16.1,913.7
2021-03-08,Bengaluru,15.0,,39.189166666666665,7.76,51.23,100.0,24.4,44,0.0,16.9,914.0
2021-03-09,Bengaluru,24.305000000000003,,34.55833333333334,3.5966666666666662,26.436666666666667,623.3333333333334,24.3,49,0.0,21.6,914.3
2021-03-10,Bengaluru,24.333333333333336,,36.07555555555556,3.204444444444444,34.19444444444444,458.8888888888889,24.7,55,0.0,21.3,914.5
2021-03-11,Bengaluru,24.361666666666668,,37.592777777777776,2.812222222222222,41.952222222222225,294.44444444444446,24.9,55,0.0,16.5,914.5
2021-03-12,Bengaluru,24.39,,39.11,2.42,49.71,130.0,24.3,40,0.0,17.2,915.1
2021-03-13,Bengaluru,21.09,,38.18,0.94,68.66,200.0,23.9,44,0.0,16.7,914.7
2021-03-14,Bengaluru,25.35,,58.17,1.1949999999999998,46.989999999999995,1160.0,24.3,44,0.0,20.3,913.5
2021-03-15,Bengaluru,29.61,,78.16,1.45,25.32,2120.0,24.9,37,0.0,17.7,913.0
2021-03-16,Bengaluru,29.66892857142857,,72.40946428571428,2.0244642857142856,29.256071428571428,1937.6785714285713,25.5,40,0.0,17.3,913.0
2021-03-17,Bengaluru,29.727857142857143,,66.65892857142858,2.598928571428571,33.192142857142855,1755.357142857143,25.3,41,0.0,17.1,912.4
2021-03-18,Bengaluru,29.786785714285713,,60.90839285714286,3.173392857142857,37.128214285714286,1573.0357142857142,25.3,44,0.0,18.3,912.6
2021-03-19,Bengaluru,,,,,,,25.0,41,0.0,16.9,912.0
2021-03-20,Bengaluru,,,,,,,24.9,44,0.0,15.1,911.2
2021-03-21,Bengaluru,,,,,,,25.8,40,0.0,16.8,911.3
2021-03-22,Bengaluru,30.0225,,37.90625,5.4712499999999995,52.8725,843.75,26.1,35,0.0,18.4,912.5
2021-03-23,Bengaluru,32.142222222222216,,41.73833333333333,4.4061111111111115,32.50111111111111,1389.4444444444443,26.2,45,0.0,16.8,913.2
2021-03-24,Bengaluru,33.25142857142857,,39.51142857142857,6.445714285714287,29.392857142857142,1547.142857142857,26.4,48,0.0,18.8,913.4
2021-03-25,Bengaluru,27.59,,35.295,5.745,15.68,1350.0,26.9,44,0.0,23.4,912.6
2021-03-26,Bengaluru,38.535,,45.614999999999995,6.25,55.58,1690.0,27.0,40,0.0,19.8,912.2
2021-03-27,Bengaluru,37.84652777777777,,45.18847222222222,6.020833333333333,55.858333333333334,1682.5,27.0,44,0.0,18.1,911.9
2021-03-28,Bengaluru,37.15805555555555,,44.76194444444444,5.791666666666667,56.13666666666666,1675.0,27.2,43,0.0,19.1,911.6
2021-03-29,Bengaluru,36.46958333333333,,44.33541666666666,5.5625,56.415,1667.5,27.4,39,0.0,17.6,911.3
2021-03-30,Bengaluru,,,,,,,27.4,46,0.0,15.0,910.8
2021-03-31,Bengaluru,,,,,,,28.9,35,0.0,13.3,909.5
2021-04-01,Bengaluru,,,,,,,27.9,46,0.0,14.8,909.5
2021-04-02,Bengaluru,,,,,,,27.4,46,0.0,15.5,909.9
2021-04-03,Bengaluru,,,,,,,27.4,51,0.0,21.2,910.4
2021-04-04,Bengaluru,,,,,,,27.6,48,0.0,13.4,911.7
2021-04-05,Bengaluru,,,,,,,27.5,48,0.0,21.5,912.2
2021-04-06,Bengaluru,,,,,,,27.4,48,0.0,19.4,912.8
2021-04-07,Bengaluru,30.27333333333333,,40.49666666666667,3.5,58.919999999999995,1600.0,27.3,39,0.0,22.7,913.4
2021-04-08,Bengaluru,39.01166666666666,,33.32666666666667,4.1866666666666665,48.829166666666666,1117.9166666666665,27.3,37,0.0,17.6,912.0
2021-04-09,Bengaluru,47.75,108.5,26.156666666666666,4.873333333333333,38.73833333333334,635.8333333333333,27.0,39,0.0,17.7,911.4
2021-04-10,Bengaluru,44.875,99.5,24.145416666666666,4.955,35.990625,536.25,26.5,45,0.0,17.0,912.5
2021-04-11,Bengaluru,42.0,90.5,22.134166666666665,5.036666666666667,33.24291666666667,436.66666666666663,26.5,53,0.0,17.3,913.7
2021-04-12,Bengaluru,39.125,81.5,20.122916666666665,5.118333333333333,30.495208333333338,337.0833333333333,26.5,58,0.0,19.3,914.1
2021-04-13,Bengaluru,36.25,72.5,18.111666666666665,5.2,27.747500000000002,237.5,26.7,57,0.0,16.9,913.8
2021-04-14,Bengaluru,28.47,71.53806451612903,19.91583333333333,4.215,17.26375,1838.75,24.7,72,4.6,16.1,913.2
2021-04-15,Bengaluru,20.69,70.57612903225807,21.72,3.23,6.78,3440.0,23.0,83,22.6,11.5,912.6
2021-04-16,Bengaluru,20.379310344827587,69.61419354838709,22.61862068965517,3.3013793103448275,7.06448275862069,3326.551724137931,24.5,68,0.9,12.0,912.2
2021-04-17,Bengaluru,20.068620689655173,,23.517241379310345,3.3727586206896554,7.348965517241379,3213.103448275862,26.5,57,0.0,12.3,913.0
2021-04-18,Bengaluru,19.75793103448276,,24.415862068965517,3.444137931034483,7.633448275862069,3099.655172413793,26.5,56,0.2,13.8,914.0
2021-04-19,Bengaluru,,,,,,,26.8,59,0.0,12.3,912.6
2021-04-20,Bengaluru,,,,,,,25.2,71,7.9,11.8,911.9
2021-04-21,Bengaluru,,,,,,,24.9,71,8.8,10.5,912.7
2021-04-22,Bengaluru,,,,,,,25.9,66,1.1,16.1,913.0
2021-04-23,Bengaluru,,,,,,,24.4,76,12.2,12.0,912.8
2021-04-24,Bengaluru,,,,,,,24.0,80,17.6,11.1,912.1
2021-04-25,Bengaluru,,,,,,,25.7,65,0.1,11.5,911.7
2021-04-26,Bengaluru,,,,,,,26.3,55,0.0,9.6,911.3
2021-04-27,Bengaluru,,,,,,,26.1,56,0.0,13.7,912.0
2021-04-28,Bengaluru,,,,,,,26.9,49,0.0,11.0,912.7
2021-04-29,Bengaluru,,,,,,,26.3,58,0.5,12.3,912.3
2021-04-30,Bengaluru,,,,,,,26.5,57,0.0,18.9,911.4
2021-05-01,Bengaluru,,,,,,,26.8,56,0.0,14.3,911.4
2021-05-02,Bengaluru,,,,,,,26.7,61,0.0,14.3,911.7
2021-05-03,Bengaluru,,,,,,,26.4,61,0.8,15.4,911.2
2021-05-04,Bengaluru,,,,,,,25.2,70,3.3,14.5,911.2
2021-05-05,Bengaluru,,,,,,,26.8,61,0.0,19.3,911.0
2021-05-06,Bengaluru,,,,,,,27.1,59,0.0,16.1,912.0
2021-05-07,Bengaluru,,,,,,,26.3,67,0.7,16.6,912.6
2021-05-08,Bengaluru,,,,,,,26.8,61,0.9,20.1,911.8
2021-05-09,Bengaluru,,,,,,,27.3,60,0.1,16.0,910.8
2021-05-10,Bengaluru,,,,,,,26.3,70,4.9,11.8,910.7
2021-05-11,Bengaluru,,,,,,,25.9,75,14.2,9.6,910.7
2021-05-12,Bengaluru,,,,,,,25.1,78,10.0,14.0,909.6
2021-05-13,Bengaluru,,,,,,,25.1,79,2.1,12.2,909.0
2021-05-14,Bengaluru,11.68,42.68,47.78,5.3,15.03,150.0,25.7,71,2.3,22.3,907.8
2021-05-15,Bengaluru,10.62,31.453333333333333,35.87,4.8999999999999995,25.435,100.13166666666666,22.9,82,3.9,22.8,906.2
2021-05-16,Bengaluru,9.56,20.226666666666667,23.959999999999997,4.5,35.839999999999996,50.263333333333335,22.6,86,8.2,20.8,907.8
2021-05-17,Bengaluru,8.5,9.0,12.049999999999999,4.1,46.245,0.395,24.3,77,4.7,16.3,909.8
2021-05-18,Bengaluru,8.355555555555556,9.644444444444444,11.977777777777776,4.26,44.651555555555554,14.813111111111109,24.8,76,0.1,19.1,910.3
2021-05-19,Bengaluru,8.21111111111111,10.28888888888889,11.905555555555555,4.42,43.05811111111111,29.231222222222218,24.7,77,4.5,14.5,909.8
2021-05-20,Bengaluru,8.066666666666666,10.933333333333334,11.833333333333332,4.58,41.464666666666666,43.64933333333333,23.8,84,22.0,16.0,910.3
2021-05-21,Bengaluru,,,,,,,23.1,86,13.9,15.8,910.5
2021-05-22,Bengaluru,,,,,,,23.2,82,2.4,14.5,910.0
2021-05-23,Bengaluru,,,,,,,24.8,73,0.1,15.8,910.4
2021-05-24,Bengaluru,,,,,,,24.9,71,0.0,20.5,910.7
2021-05-25,Bengaluru,,,,,,,23.7,80,8.6,17.9,909.2
2021-05-26,Bengaluru,,,,,,,24.0,76,0.1,22.0,908.8
2021-05-27,Bengaluru,,,,,,,24.3,70,0.0,24.2,909.6
2021-05-28,Bengaluru,,,,,,,24.3,68,0.0,19.4,910.4
2021-05-29,Bengaluru,,,,,,,24.6,73,0.5,15.5,911.0
2021-05-30,Bengaluru,,,,,,,25.0,71,0.2,16.6,911.0
2021-05-31,Bengaluru,,,,,,,25.3,70,0.5,15.6,909.7
2021-06-01,Bengaluru,6.333333333333333,18.666666666666668,10.966666666666667,6.5,22.343333333333334,216.66666666666666,25.5,73,4.8,17.3,910.0
2021-06-02,Bengaluru,7.836666666666666,30.178333333333335,12.203333333333333,3.795,29.671666666666667,485.83333333333337,24.8,78,18.0,11.9,910.3
2021-06-03,Bengaluru,9.34,41.69,13.44,1.09,37.0,755.0,23.7,85,20.1,9.3,910.8
2021-06-04,Bengaluru,8.2875,29.377499999999998,12.7625,2.7824999999999998,33.2,190.0,22.9,90,18.3,10.1,911.3
2021-06-05,Bengaluru,7.234999999999999,17.064999999999998,12.085,4.475,29.400000000000002,395.0,23.0,88,7.3,13.9,910.7
2021-06-06,Bengaluru,7.0,12.0,11.7,6.3,32.655,0.375,23.4,80,2.3,14.0,910.8
2021-06-07,Bengaluru,15.598214285714286,41.4275,14.022222222222222,5.7,29.97048611111111,527.5,24.3,72,0.0,14.7,911.1
2021-06-08,Bengaluru,17.0,52.12,12.15,3.5,38.57,207.7275,24.4,70,0.0,18.3,910.8
2021-06-09,Bengaluru,18.905,44.425,14.855,4.345000000000001,49.475,343.86375,23.4,75,1.7,23.0,910.0
2021-06-10,Bengaluru,20.81,36.73,17.56,5.19,60.38,480.0,23.6,75,0.7,23.4,909.1
2021-06-11,Bengaluru,14.405,33.402499999999996,19.1925,3.63,50.957499999999996,507.5,23.6,71,0.0,27.5,909.2
2021-06-12,Bengaluru,8.0,30.075,20.825,2.07,41.535,535.0,23.1,79,3.2,32.1,909.3
2021-06-13,Bengaluru,6.81,34.87,19.69,2.9050000000000002,40.510000000000005,790.0,22.6,80,2.0,29.6,908.8
2021-06-14,Bengaluru,3.35,27.490000000000002,22.23,3.88,28.244999999999997,670.0,21.5,87,4.7,28.4,908.4
2021-06-15,Bengaluru,7.47,40.07,22.24,2.94,26.25,410.0,22.5,80,2.9,29.8,908.0
2021-06-16,Bengaluru,0.0,64.01,27.22,2.28,37.97,1180.0,22.7,80,3.2,29.5,909.2
2021-06-17,Bengaluru,10.298333333333334,73.175,27.188333333333333,2.61,33.336666666666666,926.6666666666666,23.3,75,0.8,32.7,910.0
2021-06-18,Bengaluru,20.596666666666668,82.34,27.156666666666666,2.94,28.703333333333333,673.3333333333333,23.3,75,1.1,30.0,911.0
2021-06-19,Bengaluru,30.895,91.505,27.125,3.27,24.07,420.0,22.7,76,0.0,27.2,912.3
2021-06-20,Bengaluru,35.74,105.24,26.47,1.81,40.25,420.0,23.6,73,0.3,26.4,912.6
2021-06-21,Bengaluru,28.875,62.95,20.655,3.4025000000000003,29.745,550.0,23.6,75,0.2,21.3,911.8
2021-06-22,Bengaluru,30.42,95.45,14.33,4.14,22.13,450.0,24.2,70,0.0,20.0,910.9
2021-06-23,Bengaluru,26.44,93.37,26.74,5.07,24.82,470.0,24.7,66,0.3,14.5,910.6
2021-06-24,Bengaluru,28.0,95.0,14.9,7.6,42.92,0.49,24.4,69,0.6,19.4,911.3
2021-06-25,Bengaluru,19.0,64.5,12.9,6.725,30.47,150.245,24.6,63,0.0,20.8,910.3
2021-06-26,Bengaluru,10.0,34.0,10.9,5.85,18.02,300.0,23.0,79,17.2,20.2,909.8
2021-06-27,Bengaluru,4.0,10.5,5.4,6.765,15.25,290.0,22.1,81,2.6,23.2,910.5
2021-06-28,Bengaluru,26.795,58.61,26.83,8.61,31.480000000000004,570.0,23.8,71,0.1,13.8,910.1
2021-06-29,Bengaluru,18.0,58.0,15.2,4.266666666666667,31.13,470.0,25.1,69,0.6,11.5,910.2
2021-06-30,Bengaluru,16.0,38.0,17.415,4.199999999999999,28.785,130.325,25.7,68,0.8,10.8,910.2
2021-07-01,Bengaluru,18.5,38.32875,16.48125,5.933333333333334,23.6675,305.0,24.6,77,10.9,14.8,909.2
2021-07-02,Bengaluru,17.25,41.164375,15.515625,6.041666666666667,26.596249999999998,152.815,23.8,81,4.3,17.2,909.8
2021-07-03,Bengaluru,16.0,44.0,14.55,6.15,29.525,0.63,23.8,79,7.8,12.7,910.3
2021-07-04,Bengaluru,6.0,18.0,6.2,6.1,35.48,45.135,23.3,83,6.9,14.4,910.2
2021-07-05,Bengaluru,20.0,43.370000000000005,22.025,6.1,23.13,385.0,23.5,79,1.6,15.3,909.3
2021-07-06,Bengaluru,10.0,25.0,30.7,4.7,18.21,0.25,23.9,81,3.8,10.5,908.6
2021-07-07,Bengaluru,15.166666666666666,32.665,28.15,5.133333333333333,22.641666666666666,203.45833333333334,23.4,85,10.0,13.8,908.7
2021-07-08,Bengaluru,20.333333333333332,40.33,25.599999999999998,5.566666666666666,27.07333333333333,406.6666666666667,23.6,81,2.3,15.7,909.1
2021-07-09,Bengaluru,13.625,41.70833333333333,21.0,5.800000000000001,28.19833333333333,193.98,22.6,88,10.9,15.8,907.5
2021-07-10,Bengaluru,11.666666666666666,22.375,15.108333333333334,6.65,24.965,106.42,22.0,85,3.4,24.0,906.9
2021-07-11,Bengaluru,9.444444444444445,22.916666666666668,16.93888888888889,6.833333333333334,12.8725,134.28,22.2,81,3.0,30.6,906.7
2021-07-12,Bengaluru,7.222222222222222,23.458333333333332,18.769444444444446,7.016666666666667,0.78,162.14,22.6,80,0.7,29.5,906.8
2021-07-13,Bengaluru,5.0,24.0,20.6,7.2,20.775,190.0,22.1,84,4.5,30.9,907.5
2021-07-14,Bengaluru,10.915,21.333333333333336,22.6,5.465,16.27,368.33333333333337,21.2,91,10.5,20.7,907.9
2021-07-15,Bengaluru,10.0,22.0,13.9,6.6,18.275,0.94,20.5,92,17.3,25.1,907.6
2021-07-16,Bengaluru,10.5,21.0,18.3,6.425,20.6025,0.69,21.2,93,22.3,23.0,909.3
2021-07-17,Bengaluru,11.0,20.0,22.7,6.25,22.93,0.44,22.0,87,14.4,18.8,909.8
2021-07-18,Bengaluru,8.2,16.2,18.119999999999997,6.959999999999999,17.15,373.3333333333333,20.8,94,10.9,23.9,908.8
2021-07-19,Bengaluru,11.333333333333334,29.0,16.45,6.1,15.160000000000002,490.0,22.6,81,1.7,28.5,909.2
2021-07-20,Bengaluru,18.3,44.2,16.747500000000002,6.56,21.637999999999998,304.231,22.4,80,2.2,28.0,910.9
2021-07-21,Bengaluru,9.0,32.0,19.6,7.3,21.56,0.29,22.0,83,3.4,29.2,910.1
2021-07-22,Bengaluru,14.0,32.822500000000005,21.517142857142858,5.033333333333333,22.827589285714286,461.42857142857144,21.1,87,11.2,33.8,907.3
2021-07-23,Bengaluru,13.0,33.5,19.9,6.75,17.04,185.3,21.8,86,8.1,28.6,907.1
2021-07-24,Bengaluru,17.0,29.0,23.95,7.300000000000001,10.39,0.89,22.7,83,2.6,24.1,908.6
2021-07-25,Bengaluru,15.0,42.17,10.25,7.175,20.97,370.0,23.1,81,1.9,24.3,909.8
2021-07-26,Bengaluru,15.451612903225806,43.51903225806452,10.746774193548386,7.159677419354838,20.876290322580644,363.7096774193548,22.8,79,0.0,26.3,910.1
2021-07-27,Bengaluru,15.903225806451612,44.86806451612903,11.243548387096775,7.144354838709678,20.78258064516129,357.4193548387097,22.8,77,0.5,26.5,909.6
2021-07-28,Bengaluru,16.35483870967742,46.21709677419355,11.740322580645161,7.129032258064516,20.688870967741934,351.1290322580645,23.1,75,0.9,27.1,910.2
2021-07-29,Bengaluru,,,,,,,22.7,77,1.2,26.8,910.9
2021-07-30,Bengaluru,,,,,,,23.0,75,0.6,27.1,911.5
2021-07-31,Bengaluru,,,,,,,23.1,75,1.0,28.2,911.9
2021-08-01,Bengaluru,,,,,,,23.1,74,0.5,27.8,911.0
2021-08-02,Bengaluru,,,,,,,22.8,75,1.0,27.7,910.9
2021-08-03,Bengaluru,,,,,,,23.0,76,0.9,25.5,912.2
2021-08-04,Bengaluru,,,,,,,23.1,77,2.1,27.3,912.6
2021-08-05,Bengaluru,,,,,,,22.8,80,4.9,25.0,910.7
2021-08-06,Bengaluru,,,,,,,23.3,78,2.3,26.4,909.8
2021-08-07,Bengaluru,,,,,,,23.0,83,5.9,20.7,910.4
2021-08-08,Bengaluru,,,,,,,23.5,82,4.0,15.1,910.9
2021-08-09,Bengaluru,,,,,,,23.5,82,1.3,14.0,911.4
2021-08-10,Bengaluru,,,,,,,23.0,82,3.8,18.0,911.2
2021-08-11,Bengaluru,,,,,,,23.1,83,7.9,20.4,911.1
2021-08-12,Bengaluru,,,,,,,22.5,84,8.8,21.7,911.8
2021-08-13,Bengaluru,,,,,,,22.6,83,7.2,21.6,910.6
2021-08-14,Bengaluru,,,,,,,22.4,81,1.4,21.5,909.3
2021-08-15,Bengaluru,,,,,,,22.5,78,0.9,22.6,909.7
2021-08-16,Bengaluru,,,,,,,22.5,80,1.5,19.2,910.4
2021-08-17,Bengaluru,,,,,,,22.0,84,1.3,16.3,910.7
2021-08-18,Bengaluru,,,,,,,22.6,82,3.3,20.0,909.6
2021-08-19,Bengaluru,,,,,,,22.8,78,0.2,23.0,909.3
2021-08-20,Bengaluru,,,,,,,23.0,77,0.4,13.4,909.7
2021-08-21,Bengaluru,,,,,,,22.5,83,1.3,8.8,910.9
2021-08-22,Bengaluru,,,,,,,22.3,86,20.7,6.5,910.7
2021-08-23,Bengaluru,,,,,,,22.3,86,11.8,12.6,910.6
2021-08-24,Bengaluru,,,,,,,23.0,82,2.8,10.0,910.5
2021-08-25,Bengaluru,29.0,83.99000000000001,25.65,6.7,18.065,175.0,23.0,83,9.7,13.3,909.9
2021-08-26,Bengaluru,28.106142857142856,79.79142857142858,24.488095238095237,6.650714285714286,18.43702380952381,192.14285714285714,23.1,83,8.0,15.2,908.6
2021-08-27,Bengaluru,27.212285714285716,75.59285714285714,23.326190476190476,6.601428571428571,18.80904761904762,209.28571428571428,22.6,88,30.8,13.4,908.1
2021-08-28,Bengaluru,26.318428571428573,71.39428571428572,22.164285714285715,6.552142857142857,19.181071428571432,226.42857142857144,21.7,88,7.4,19.5,907.1
2021-08-29,Bengaluru,,,,,,,21.5,90,32.8,22.5,906.5
2021-08-30,Bengaluru,,,,,,,22.3,82,0.7,23.1,907.8
2021-08-31,Bengaluru,,,,,,,22.9,78,0.0,17.9,908.8
2021-09-01,Bengaluru,22.743000000000002,54.599999999999994,17.516666666666666,6.3549999999999995,20.66916666666667,295.0,23.1,80,1.4,13.7,910.1
2021-09-02,Bengaluru,19.304747899159665,50.6673,14.76264705882353,6.119999999999999,19.265249999999998,357.7,22.3,85,14.6,13.3,909.7
2021-09-03,Bengaluru,20.1875,44.97602664576803,13.180000000000001,6.36590909090909,19.387863636363637,254.54545454545456,21.5,90,12.7,14.8,909.0
2021-09-04,Bengaluru,18.128653846153846,44.706346153846155,14.842857142857143,6.057142857142857,22.916666666666664,423.46153846153845,21.3,90,16.3,23.3,909.1
